449	47.512
450	47.758
451	47.584
452	47.836
453	48.266
454	48.273
455	48.519
456	48.513
457	48.948
458	49.173
459	49.278
460	49.391
461	49.556
462	49.764
463	50.99
464	50.06
465	50.086
466	50.738
467	50.812
468	50.885
469	50.954
470	51.065
471	51.383
472	52.687
473	51.81
474	51.668
475	52.284
476	52.988
477	52.71
478	53.227
479	53.111
480	53.391
481	53.788
482	54.018
483	54.574
484	54.986
485	55.557
486	55.446
487	56.07
488	56.121
489	56.095
490	56.535
491	56.931
492	57.054
493	57.221
494	57.367
495	57.663
496	57.918
497	58.091
498	58.844
499	58.628
500	58.946
501	59.027
502	59.187
503	59.404
