403	0.30268
404	0.3022
405	0.30399
406	0.35723
407	0.30431
408	0.36313
409	0.36393
410	0.349
411	0.30693
412	0.31014
413	0.3099
414	0.31159
415	0.31222
416	0.35222
417	0.35316
418	0.35733
419	0.352
420	0.35521
421	0.35698
422	0.35963
423	0.36039
424	0.3641
425	0.35923
426	0.36304
427	0.41485
428	0.42838
429	0.4239
430	0.43126
431	0.42813
432	0.42972
433	0.43385
434	0.44225
435	0.44114
436	0.44199
437	0.449
438	0.44508
439	0.44669
440	0.44944
441	0.45343
442	0.45004
443	0.43705
444	0.38305
445	0.38728
446	0.38815
447	0.39173
448	0.38682
449	0.39408
450	0.51038
451	0.42532
452	0.46678
453	0.46678
454	0.47073
455	0.47223
456	0.51254
457	0.4756
458	0.47731
459	0.47317
460	0.47646
461	0.47937
462	0.4958
463	0.40945
464	0.45205
465	0.4137
466	0.45567
467	0.41479
468	0.46018
469	0.41717
470	0.41965
471	0.46949
472	0.42422
473	0.46263
474	0.46559
475	0.46811
476	0.46369
477	0.46465
478	0.54286
479	0.54874
480	0.53293
481	0.46881
482	0.46916
483	0.47424
484	0.4722
485	0.48029
486	0.47586
487	0.47858
488	0.48496
489	0.56833
490	0.57676
491	0.56891
492	0.56883
493	0.57327
494	0.57607
495	0.57483
496	0.52934
497	0.49169
498	0.58569
499	0.58928
